latitude,longitude,measured_on,depth level (cm),maximum temp (deg C),minimum temp (deg C),average temp (deg C)
48.2903,-109.8695,01-09-2017,50,19.5,12.9,16.2
48.2903,-109.8695,01-10-2017,5,15.7,2.4,6.7
48.2903,-109.8695,01-10-2017,10,15.2,3.1,6.9
48.2903,-109.8695,01-10-2017,50,17,7,8.9
48.2903,-109.8695,01-11-2017,5,8.3,0.8,2.8
48.2903,-109.8695,01-11-2017,10,6.7,1.3,3
48.2903,-109.8695,01-11-2017,50,8.2,3.9,5
48.2903,-109.8695,01-12-2017,5,3.4,-0.9,0.9
48.2903,-109.8695,01-12-2017,10,3.1,-0.5,1.1
48.2903,-109.8695,01-12-2017,50,4.9,2,3.2
48.2903,-109.8695,01-04-2018,5,16.2,-0.5,6.2
48.2903,-109.8695,01-04-2018,10,13.2,-0.2,5.3
48.2903,-109.8695,01-04-2018,50,8.5,0.9,3.9
48.2903,-109.8695,01-05-2018,5,21,8.9,15.2
48.2903,-109.8695,01-05-2018,10,18.4,9.3,14
48.2903,-109.8695,01-05-2018,50,14.5,8.5,11.2
48.2903,-109.8695,01-06-2018,5,22.1,11,17
48.2903,-109.8695,01-06-2018,10,19.5,12.3,16.3
48.2903,-109.8695,01-06-2018,50,15.5,13.3,14.3
48.2903,-109.8695,01-08-2018,5,26,12.3,20
48.2903,-109.8695,01-08-2018,10,23.6,13.3,19.4
48.2903,-109.8695,01-08-2018,50,19.2,15.7,17.9
48.2903,-109.8695,01-10-2018,5,10.1,3.1,7.2
48.2903,-109.8695,01-10-2018,10,9,4,7.2
48.2903,-109.8695,01-10-2018,50,10.7,7.6,8.7
48.2903,-109.8695,01-11-2018,5,6.3,0.4,2.7
48.2903,-109.8695,01-11-2018,10,6,0.9,2.9
48.2903,-109.8695,01-11-2018,50,7.8,3.6,5.2
48.2903,-109.8695,01-01-2019,5,1.5,-2.5,-0.5
48.2903,-109.8695,01-01-2019,10,0.7,-1.6,-0.4
48.2903,-109.8695,01-01-2019,50,1.9,1,1.4
48.2903,-109.8695,01-02-2019,5,0.1,-2.7,-1.9
48.2903,-109.8695,01-02-2019,10,-0.3,-2.5,-1.8
48.2903,-109.8695,01-02-2019,50,1.1,-0.2,0.4
48.2903,-109.8695,01-03-2019,5,5,-2.7,-0.2
48.2903,-109.8695,01-03-2019,10,3.7,-2.4,-0.4
48.2903,-109.8695,01-03-2019,50,2,-0.3,0.3
48.2903,-109.8695,01-04-2019,5,12.6,1.9,7.3
48.2903,-109.8695,01-04-2019,10,10.7,2.2,6.8
48.2903,-109.8695,01-04-2019,50,8.2,2.4,5.6
48.2903,-109.8695,01-05-2019,5,16.9,2.8,10.6
48.2903,-109.8695,01-05-2019,10,14.8,3.6,9.8
48.2903,-109.8695,01-05-2019,50,11.1,5.6,8.3
48.2903,-109.8695,01-06-2019,5,21.3,11.6,16.6
48.2903,-109.8695,01-06-2019,10,18.8,11.7,15.6
48.2903,-109.8695,01-06-2019,50,15.1,11.1,13.3
48.2903,-109.8695,01-08-2019,5,26.8,13.7,20.2
48.2903,-109.8695,01-08-2019,10,23.6,14.9,19.4
48.2903,-109.8695,01-08-2019,50,18.6,16.5,17.5
48.2903,-109.8695,01-10-2019,5,10.7,-2.4,5.9
48.2903,-109.8695,01-10-2019,10,9.3,-0.5,6.3
48.2903,-109.8695,01-10-2019,50,10.6,5.3,8.5
48.2903,-109.8695,01-11-2019,5,5.9,0.1,2.7
48.2903,-109.8695,01-11-2019,10,5.4,0.6,3
48.2903,-109.8695,01-11-2019,50,5.8,3.4,4.9
48.2903,-109.8695,01-12-2019,5,3.1,-1,0.5
48.2903,-109.8695,01-12-2019,10,2.5,-0.2,0.7
48.2903,-109.8695,01-12-2019,50,3.4,2,2.7
48.2903,-109.8695,01-01-2020,5,0.4,-4.6,-1
48.2903,-109.8695,01-01-2020,10,0.3,-3.7,-0.9
48.2903,-109.8695,01-01-2020,50,2.4,-0.2,1.1
48.2903,-109.8695,01-02-2020,5,0.1,-2.2,-0.4
48.2903,-109.8695,01-02-2020,10,-0.1,-1.7,-0.5
48.2903,-109.8695,01-02-2020,50,0.9,0.6,0.8
48.2903,-109.8695,01-05-2020,5,21.1,6.5,12.6
48.2903,-109.8695,01-05-2020,10,17.7,7.1,11.7
48.2903,-109.8695,01-05-2020,50,12.7,8,9.6
48.2903,-109.8695,01-06-2020,5,23.5,11,16.9
48.2903,-109.8695,01-06-2020,10,20.7,12.1,16.1
48.2903,-109.8695,01-06-2020,50,16.7,12.7,13.9
48.2903,-109.8695,01-07-2020,5,24.9,13.6,19
48.2903,-109.8695,01-07-2020,10,21.9,14.3,18.2
48.2903,-109.8695,01-07-2020,50,17.4,14.9,16
48.2903,-109.8695,01-08-2020,5,25.2,15.5,21
48.2903,-109.8695,01-08-2020,10,22.4,16.4,20.1
48.2903,-109.8695,01-08-2020,50,18.2,16.8,17.6
44.4625,-72.6843,01-09-2001,5,28.3,8.2,18.2
44.4625,-72.6843,01-09-2001,10,24.8,10.2,17.5
44.4625,-72.6843,01-09-2001,50,19.4,14.9,17.2
44.4625,-72.6843,01-10-2001,5,19.4,2,11.4
44.4625,-72.6843,01-10-2001,10,17.9,3.3,11.3
44.4625,-72.6843,01-10-2001,50,15.6,8.6,12.8
44.4625,-72.6843,01-11-2001,5,12.9,0.7,5.5
44.4625,-72.6843,01-11-2001,10,11.8,1.6,5.5
44.4625,-72.6843,01-11-2001,50,10.6,5.8,7.4
44.4625,-72.6843,01-12-2001,5,8.6,-0.2,2.3
44.4625,-72.6843,01-12-2001,10,8.2,0.3,2.5
44.4625,-72.6843,01-12-2001,50,7.8,2.5,4.6
44.4625,-72.6843,01-01-2002,5,-0.2,-0.6,-0.2
44.4625,-72.6843,01-01-2002,10,0.3,-0.2,0.2
44.4625,-72.6843,01-01-2002,50,2.5,2,2.2
44.4625,-72.6843,01-03-2002,5,9.4,-1.1,0.6
44.4625,-72.6843,01-03-2002,10,9.4,-0.2,0.6
44.4625,-72.6843,01-03-2002,50,8.2,-0.2,1.5
44.4625,-72.6843,01-04-2002,5,22.1,0.3,8.6
44.4625,-72.6843,01-04-2002,10,19.8,1.2,8
44.4625,-72.6843,01-04-2002,50,12.2,3.3,6.9
44.4625,-72.6843,01-05-2002,5,23.2,4.6,12.2
44.4625,-72.6843,01-05-2002,10,19.8,5,11.3
44.4625,-72.6843,01-05-2002,50,14.1,7,9.8
44.4625,-72.6843,01-09-2002,5,27.5,11.4,19.4
44.4625,-72.6843,01-09-2002,10,24,12.2,18.6
44.4625,-72.6843,01-09-2002,50,19.4,14.5,18.1
44.4625,-72.6843,01-10-2002,5,20.2,2.5,10.9
44.4625,-72.6843,01-10-2002,10,19,2.9,10.8
44.4625,-72.6843,01-10-2002,50,17.1,7.4,12.3
44.4625,-72.6843,01-11-2002,5,12.2,0.7,4
44.4625,-72.6843,01-11-2002,10,11,0.3,3.8
44.4625,-72.6843,01-11-2002,50,8.2,1.2,5.7
44.4625,-72.6843,01-12-2002,5,2,-0.2,0.5
44.4625,-72.6843,01-12-2002,10,1.6,-0.2,0.4
44.4625,-72.6843,01-12-2002,50,3.7,1.6,2.5
44.4625,-72.6843,01-01-2003,5,0.7,-0.2,0.3
44.4625,-72.6843,01-01-2003,10,0.3,-0.2,0.3
44.4625,-72.6843,01-01-2003,50,2.9,1.6,1.9
44.4625,-72.6843,01-02-2003,5,0.3,-0.2,0.3
44.4625,-72.6843,01-02-2003,10,0.3,-0.2,0.2
44.4625,-72.6843,01-02-2003,50,2.9,0.7,1.7
44.4625,-72.6843,01-03-2003,5,0.7,-0.2,0.3
44.4625,-72.6843,01-03-2003,10,0.3,-0.2,0.3
44.4625,-72.6843,01-03-2003,50,2.5,1.6,2
44.4625,-72.6843,01-05-2003,5,21.7,7.4,13
44.4625,-72.6843,01-05-2003,10,18.7,8.2,13.1
44.4625,-72.6843,01-05-2003,50,14.5,9.4,11.7
44.4625,-72.6843,01-09-2003,5,25.2,12.9,18.6
44.4625,-72.6843,01-09-2003,10,23.2,13.7,18.5
44.4625,-72.6843,01-09-2003,50,19.8,16,18.5
44.4625,-72.6843,01-10-2003,5,19,3.7,10.1
44.4625,-72.6843,01-10-2003,10,17.1,5,10.3
44.4625,-72.6843,01-10-2003,50,16,7,12
44.4625,-72.6843,01-11-2003,5,11.8,1.2,5.2
44.4625,-72.6843,01-11-2003,10,11.4,2,5.6
44.4625,-72.6843,01-11-2003,50,10.6,5.4,7.6
44.4625,-72.6843,01-12-2003,5,10.6,-0.2,3.9
44.4625,-72.6843,01-12-2003,10,10.2,0.3,4.3
44.4625,-72.6843,01-12-2003,50,12.2,2,6.6
44.4625,-72.6843,01-01-2004,5,11.8,-0.2,5.9
44.4625,-72.6843,01-01-2004,10,11.4,0.3,6.3
44.4625,-72.6843,01-01-2004,50,12.2,2.9,8.5
44.4625,-72.6843,01-03-2004,5,11.8,-0.2,5.9
44.4625,-72.6843,01-03-2004,10,11.4,0.3,6.3
44.4625,-72.6843,01-03-2004,50,12.2,2.9,8.5
44.4625,-72.6843,01-05-2004,5,22.1,7.8,14.9
44.4625,-72.6843,01-05-2004,10,21.7,8.6,14.8
44.4625,-72.6843,01-05-2004,50,21.3,10.2,13.5
44.4625,-72.6843,01-09-2004,5,24.4,13.3,18.4
44.4625,-72.6843,01-09-2004,10,23.6,14.1,18.4
44.4625,-72.6843,01-09-2004,50,21.3,16.8,18.4
44.4625,-72.6843,01-10-2004,5,18.7,6.2,11.5
44.4625,-72.6843,01-10-2004,10,18.3,6.6,11.7
44.4625,-72.6843,01-10-2004,50,17.1,9.8,13.1
44.4625,-72.6843,01-11-2004,5,9.8,1.2,4.9
44.4625,-72.6843,01-11-2004,10,9.8,2,5.2
44.4625,-72.6843,01-11-2004,50,10.2,5.4,7
44.4625,-72.6843,01-12-2004,5,4.2,0.3,1.3
44.4625,-72.6843,01-12-2004,10,4.2,0.3,1.4
44.4625,-72.6843,01-12-2004,50,5.4,0.3,3.4
44.4625,-72.6843,01-01-2005,5,0.3,-2,-0.2
44.4625,-72.6843,01-01-2005,10,0.3,-0.6,0
44.4625,-72.6843,01-01-2005,50,2.5,0.3,1.6
44.4625,-72.6843,01-04-2005,5,12.9,3.7,8.5
44.4625,-72.6843,01-04-2005,10,11.8,-3.9,7.7
44.4625,-72.6843,01-04-2005,50,10.2,4.6,7.1
44.4625,-72.6843,01-05-2005,5,22.5,6.6,12.6
44.4625,-72.6843,01-05-2005,10,15.2,5,11.4
44.4625,-72.6843,01-05-2005,50,14.1,8.6,10.7
44.4625,-72.6843,01-09-2005,5,24,13.7,19.6
44.4625,-72.6843,01-09-2005,10,23.6,14.5,19.5
44.4625,-72.6843,01-09-2005,50,23.2,16.8,19.3
44.4625,-72.6843,01-10-2005,5,20.2,2,11.8
44.4625,-72.6843,01-10-2005,10,19,2.5,11.8
44.4625,-72.6843,01-10-2005,50,17.9,2.5,12.7
44.4625,-72.6843,01-11-2005,5,11.4,3.3,6.5
44.4625,-72.6843,01-11-2005,10,11,3.7,6.6
44.4625,-72.6843,01-11-2005,50,10.2,4.2,7.9
44.4625,-72.6843,01-12-2005,5,9.8,1.2,2.8
44.4625,-72.6843,01-12-2005,10,9.8,1.2,3.1
44.4625,-72.6843,01-12-2005,50,9,2,4.8
39.8233,-86.0155,01-02-2004,10,4.5,-2,0
39.8233,-86.0155,01-04-2004,10,21.1,6.3,12.9
41.82152,-88.07654,01-12-2005,10,4.6,-0.1,1.7
41.82152,-88.07654,01-01-2006,10,5.4,0.5,2.6
41.82152,-88.07654,01-03-2006,10,10.2,-0.7,3
41.82152,-88.07654,01-04-2006,10,15.6,5.2,10.8
41.82152,-88.07654,01-05-2006,10,24.3,12.1,15.6
41.82152,-88.07654,01-06-2006,10,25.3,18.3,21.7
41.82152,-88.07654,01-07-2006,10,29.9,21.8,24.9
41.82152,-88.07654,01-11-2006,10,11.4,4.7,7.5
41.82152,-88.07654,01-04-2007,10,15.1,3.7,8.6
41.82152,-88.07654,01-05-2007,10,23.1,13.1,17.1
41.82152,-88.07654,01-10-2007,10,22,10.7,16.5
41.82152,-88.07654,01-11-2007,10,13.5,3.9,8.3
41.82152,-88.07654,01-12-2007,10,4.5,1.7,3
41.82152,-88.07654,01-01-2008,10,7.9,-0.7,1.8
41.82152,-88.07654,01-10-2008,10,17.8,8,13.4
41.82152,-88.07654,01-11-2008,10,13.4,-13.4,5.2
41.82152,-88.07654,01-01-2009,10,0.1,-3.5,-0.5
41.82152,-88.07654,01-04-2009,10,14.8,3.6,8.2
41.82152,-88.07654,01-10-2009,10,17.5,3.3,12.6
41.82152,-88.07654,01-11-2009,10,12.3,5.5,9
41.82152,-88.07654,01-01-2010,10,1.5,-0.7,0
41.82152,-88.07654,01-03-2010,10,8.1,-0.7,4.4
41.82152,-88.07654,01-06-2010,10,28.5,19.7,23.8
41.82152,-88.07654,01-07-2010,10,31.5,12.2,26.4
41.82152,-88.07654,01-08-2010,10,29.9,22,25.9
41.82152,-88.07654,01-05-2011,10,22.2,6,15.1
41.82152,-88.07654,01-08-2011,10,30.2,21,24.9
41.82152,-88.07654,01-09-2011,10,26.3,9.3,19.2
41.82152,-88.07654,01-10-2011,10,18.1,9.3,13.6
41.82152,-88.07654,01-12-2011,10,7.1,-1.9,3.5
41.82152,-88.07654,01-01-2012,10,2.3,-8,0.8
41.82152,-88.07654,01-01-2013,10,3.8,-4.1,-0.7
33.39567,-95.35041,01-03-2005,10,24.6,-1,13.2
33.39567,-95.35041,01-04-2005,10,30.8,2,17.7
39.5919,-83.026,01-11-2002,10,14.4,2.3,7.5
39.5919,-83.026,01-12-2002,10,7,0.6,2.2
39.5919,-83.026,01-01-2003,10,6,-2.1,0.5
39.5919,-83.026,01-03-2003,10,14.9,-0.1,6.2
39.5919,-83.026,01-04-2003,10,19.1,6.3,12.7
39.5919,-83.026,01-05-2003,10,21.8,13.4,17.9
39.5919,-83.026,01-07-2003,10,29.1,20.8,24.8
39.5919,-83.026,01-09-2003,10,26.1,13.1,21.4
39.5919,-83.026,01-10-2004,10,21.7,11.1,15.9
39.5919,-83.026,01-11-2004,10,16.4,4.4,10.8
39.5919,-83.026,01-01-2005,10,9.4,-1.4,2.3
44.192,-69.0178,01-10-2006,10,18.3,1,9.2
44.192,-69.0178,01-11-2006,10,13.2,-0.3,6.4
44.192,-69.0178,01-10-2008,10,14.3,5.2,9.8
44.192,-69.0178,01-11-2008,10,11.4,-0.1,4.8
44.192,-69.0178,01-01-2009,10,-0.7,-4.5,-2
31.79218,-85.9667,01-09-2014,10,32.7,23.2,28
34.87268,-87.69565,01-02-2009,10,12.6,1.5,7.6
30.61637,-88.29001,01-08-2014,10,37.5,25.9,31.1
31.8625,-106.4738,01-10-2002,10,24.6,14.3,18.7
31.8625,-106.4738,01-11-2002,10,16.2,9.7,13.3
31.8625,-106.4738,01-12-2002,10,13.5,4.9,8.8
31.8625,-106.4738,01-01-2003,10,11.4,6.1,8.8
31.8625,-106.4738,01-02-2003,10,12.9,8.2,10.5
31.8625,-106.4738,01-03-2003,10,16.2,8.9,11.9
31.8625,-106.4738,01-04-2003,10,21.1,13.8,17.1
31.8625,-106.4738,01-05-2003,10,29.9,19.5,22.4
31.8625,-106.4738,01-07-2003,10,29.1,25.6,27.5
31.8625,-106.4738,01-08-2003,10,29.3,24.5,27.1
31.8625,-106.4738,01-01-2004,10,11.7,7.3,10
31.8625,-106.4738,01-02-2004,10,11.9,5.6,9
31.8625,-106.4738,01-03-2004,10,18.6,9,13.9
31.8625,-106.4738,01-04-2004,10,19.6,11.9,17.2
31.8625,-106.4738,01-05-2004,10,24,16.9,21.2
31.8625,-106.4738,01-07-2004,10,27.9,22.5,25.3
31.8625,-106.4738,01-08-2004,10,28.4,22,24.7
31.8625,-106.4738,01-09-2004,10,25.3,19.4,22.7
31.8625,-106.4738,01-10-2004,10,21.1,16.2,18.8
31.8625,-106.4738,01-12-2004,10,10.7,4,8.2
31.8625,-106.4738,01-02-2005,10,12.9,6.5,9.7
31.8625,-106.4738,01-03-2005,10,15.4,9.7,12.5
31.8625,-106.4738,01-05-2005,10,27.1,17.4,21.9
31.8625,-106.4738,01-09-2005,10,33.4,20.8,24
31.8625,-106.4738,01-10-2005,10,23.1,15.4,18.5
31.8625,-106.4738,01-07-2006,10,28.2,24.6,26.3
31.8625,-106.4738,01-08-2006,10,26.3,17.9,24
31.8625,-106.4738,01-09-2006,10,25.4,18.8,21.3
31.8625,-106.4738,01-10-2006,10,22.2,14.2,18.1
31.8625,-106.4738,01-01-2007,10,10.8,5.1,7.4
31.8625,-106.4738,01-09-2007,10,27.7,21.6,23.7
31.8625,-106.4738,01-11-2007,10,17.9,8.3,14.4
31.8625,-106.4738,01-02-2008,10,13.4,6.7,10.1
31.8625,-106.4738,01-07-2008,10,29.2,23.1,24.8
31.8625,-106.4738,01-08-2008,10,36.2,22.4,25
31.775,-106.5097,01-10-2002,10,29.7,13,20.9
31.775,-106.5097,01-11-2002,10,18.9,8.3,13.6
31.775,-106.5097,01-12-2002,10,14.4,3,8.6
31.775,-106.5097,01-01-2003,10,14.2,4.4,10.1
31.775,-106.5097,01-02-2003,10,17.1,5.8,11.4
31.775,-106.5097,01-03-2003,10,21.9,9.2,15.3
31.775,-106.5097,01-05-2003,10,34.8,21,27.6
31.775,-106.5097,01-08-2003,10,38.3,26.1,31.5
31.775,-106.5097,01-09-2003,10,31.9,21.9,28.2
31.775,-106.5097,01-10-2003,10,29.4,14.3,22
31.775,-106.5097,01-11-2003,10,21.9,8,14.9
31.775,-106.5097,01-01-2004,10,13.1,5.1,9.6
31.775,-106.5097,01-02-2004,10,15.7,4,9.8
31.775,-106.5097,01-03-2004,10,24.1,7.9,17
31.775,-106.5097,01-04-2004,10,27.2,13.6,21.2
31.775,-106.5097,01-05-2004,10,33.5,20.1,27.4
31.775,-106.5097,01-06-2004,10,36.2,21.8,31.3
31.775,-106.5097,01-07-2004,10,39.4,23.7,32.4
31.775,-106.5097,01-08-2004,10,35.3,24.4,29.9
31.775,-106.5097,01-10-2004,10,28.8,15.6,21
31.775,-106.5097,01-11-2004,10,19.8,6.4,12.6
31.775,-106.5097,01-12-2004,10,11.4,2.3,7.5
31.775,-106.5097,01-02-2005,10,16.9,5.1,10.5
31.775,-106.5097,01-09-2005,10,35.3,23.6,28.7
31.775,-106.5097,01-10-2005,10,29.4,16.1,21
31.775,-106.5097,01-07-2006,10,40.2,26.2,32.9
31.775,-106.5097,01-10-2006,10,25.8,13.8,19.9
31.775,-106.5097,01-05-2008,10,30.4,18.6,24
31.775,-106.5097,01-06-2008,10,33.1,21.7,29.1
31.775,-106.5097,01-07-2008,10,32.7,22.3,28.4
31.775,-106.5097,01-08-2008,10,31.2,25.1,28.3
31.775,-106.5097,01-09-2008,10,27.9,21.8,24.5
31.775,-106.5097,01-10-2008,10,24.2,16.3,20.5
31.775,-106.5097,01-11-2008,10,19.5,11.1,14.7
31.775,-106.5097,01-12-2008,10,14.3,7.4,11.4
31.775,-106.5097,01-01-2009,10,14.3,7.2,10.3
31.775,-106.5097,01-02-2009,10,18.3,7.8,11.8
31.775,-106.5097,01-03-2009,10,22.5,11.6,16.9
31.775,-106.5097,01-04-2009,10,26.9,14,20.3
31.775,-106.5097,01-05-2009,10,33.6,20.4,27.3
31.775,-106.5097,01-09-2009,10,31.7,20.7,25.9
31.775,-106.5097,01-10-2009,10,26.6,15.3,21.5
31.775,-106.5097,01-11-2009,10,18.4,10.2,13.9
31.775,-106.5097,01-03-2010,10,19.8,8.8,14.5
31.775,-106.5097,01-07-2010,10,35.4,25.7,30.9
31.775,-106.5097,01-09-2010,10,31.4,23.1,26.9
31.775,-106.5097,01-10-2010,10,26.8,16.9,21.2
32.320655,-95.251914,01-01-2010,10,15.3,2.1,7.7
32.320655,-95.251914,01-02-2010,10,11.9,3.8,7
32.320655,-95.251914,01-03-2010,10,15.6,4.4,11.7
32.320655,-95.251914,01-04-2010,10,21.1,14.7,18.1
32.320655,-95.251914,01-05-2010,10,26.6,18.9,22.8
32.320655,-95.251914,01-06-2010,10,29.1,23.2,26.5
32.320655,-95.251914,01-07-2010,10,39.1,24.6,27.4
32.320655,-95.251914,01-08-2010,10,30.8,25.7,28.6
32.320655,-95.251914,01-09-2010,10,28.2,20.7,25.7
32.320655,-95.251914,01-10-2010,10,24.2,14.7,20
32.320655,-95.251914,01-11-2010,10,20.2,10.3,14.9
32.320655,-95.251914,01-12-2010,10,15.3,4.4,10.2
32.320655,-95.251914,01-01-2011,10,15.1,2.2,7.5
32.320655,-95.251914,01-02-2011,10,17.9,1.2,9.3
32.320655,-95.251914,01-03-2011,10,21.4,9.8,15.1
32.320655,-95.251914,01-04-2011,10,24.9,14.4,20.2
32.320655,-95.251914,01-05-2011,10,27.4,15.3,21.9
32.320655,-95.251914,01-06-2011,10,29.9,23.9,27.4
32.320655,-95.251914,01-07-2011,10,30.2,26,28.1
32.320655,-95.251914,01-08-2011,10,30.8,26.1,28.6
32.320655,-95.251914,01-09-2011,10,29.2,21.3,24.6
32.320655,-95.251914,01-10-2011,10,23.6,14.9,19.7
32.320655,-95.251914,01-11-2011,10,19.9,9.7,15.4
32.320655,-95.251914,01-12-2011,10,15.3,6.3,10.4
32.320655,-95.251914,01-01-2012,10,15.1,5.9,10.6
32.320655,-95.251914,01-02-2012,10,17.1,5.6,11.6
32.320655,-95.251914,01-03-2012,10,20.8,11.8,17
32.320655,-95.251914,01-04-2012,10,23.2,16.9,20.6
32.320655,-95.251914,01-05-2012,10,26.2,19.9,23.2
32.320655,-95.251914,01-06-2012,10,28.7,21.2,25.3
32.320655,-95.251914,01-07-2012,10,30.1,24.6,27
32.320655,-95.251914,01-08-2012,10,29.9,24.1,27.1
32.320655,-95.251914,01-09-2012,10,29.1,20.6,24.7
32.320655,-95.251914,01-10-2012,10,23.4,13.9,19.4
32.320655,-95.251914,01-11-2012,10,20.2,3.2,15.2
32.320655,-95.251914,01-02-2013,10,15.4,8.2,11.9
32.320655,-95.251914,01-04-2013,10,22.8,11.6,17.3
32.320655,-95.251914,01-05-2013,10,25.3,13.2,21.7
32.320655,-95.251914,01-06-2013,10,27.6,22.1,25.4
32.320655,-95.251914,01-07-2014,10,29.1,18.6,25.1
32.320655,-95.251914,01-08-2014,10,29.1,23.3,26.9
32.320655,-95.251914,01-09-2014,10,28.2,21.8,25.2
32.320655,-95.251914,01-10-2014,10,26.3,17.7,21
32.320655,-95.251914,01-11-2014,10,17.9,7.1,12.7
32.320655,-95.251914,01-01-2015,10,13.7,3.5,8.3
32.320655,-95.251914,01-02-2015,10,13.7,2.9,9.5
32.320655,-95.251914,01-03-2015,10,23.6,4.1,12.3
32.320655,-95.251914,01-04-2015,10,27.2,14.5,19.4
32.320655,-95.251914,01-05-2015,10,24.3,17.8,21.6
32.320655,-95.251914,01-06-2015,10,27.4,22.3,25.5
32.320655,-95.251914,01-07-2015,10,29.4,25.2,27.2
32.320655,-95.251914,01-08-2015,10,29.7,23.7,27.1
32.320655,-95.251914,01-09-2015,10,28.7,22.8,25.5
32.320655,-95.251914,01-10-2015,10,24.9,13.2,20.6
32.320655,-95.251914,01-11-2015,10,21.4,11.4,16.3
32.320655,-95.251914,01-12-2015,10,19.1,10.6,13.2
32.320655,-95.251914,01-01-2016,10,14.9,6.3,9.8
32.320655,-95.251914,01-02-2016,10,17.6,8.7,12.6
32.320655,-95.251914,01-03-2016,10,19.8,12.6,16.2
32.320655,-95.251914,01-04-2016,10,22.8,14.7,19.2
32.320655,-95.251914,01-05-2016,10,24.6,18.3,21.3
32.320655,-95.251914,01-06-2016,10,28.5,22.1,25.5
32.320655,-95.251914,01-07-2016,10,33.1,23.6,27.4
32.320655,-95.251914,01-08-2016,10,30.2,24.2,26.7
32.320655,-95.251914,01-09-2016,10,32.6,18.7,25.1
32.320655,-95.251914,01-10-2016,10,23.7,18,21.1
32.320655,-95.251914,01-11-2016,10,22.2,13.6,17.5
32.320655,-95.251914,01-01-2017,10,16.6,5.6,12.2
32.320655,-95.251914,01-02-2017,10,16.4,10.1,13.3
32.320655,-95.251914,01-03-2017,10,21.5,7.7,15.8
32.320655,-95.251914,01-04-2017,10,21.5,14.7,18.3
32.320655,-95.251914,01-06-2017,10,27.3,22.7,25
32.320655,-95.251914,01-08-2017,10,27.9,23.1,25.9
32.320655,-95.251914,01-09-2017,10,25.4,20.4,23.4
33.3096,-86.7902,01-09-2013,10,30.8,28,29.8
39.4489,-77.3434,01-01-2004,5,28.7,-1.1,10.7
39.4489,-77.3434,01-01-2004,10,1.2,-9.5,-7.1
39.4489,-77.3434,01-01-2004,50,6.6,1.2,3.1
39.4489,-77.3434,01-02-2004,5,36.6,-0.2,10.8
39.4489,-77.3434,01-02-2004,10,27.9,-9.5,-5.2
39.4489,-77.3434,01-02-2004,50,3.7,1.2,1.7
39.4489,-77.3434,01-03-2004,5,50.7,3.3,13
39.4489,-77.3434,01-03-2004,10,4.2,-6.8,-1.9
39.4489,-77.3434,01-03-2004,50,20.6,3.7,8.3
39.4489,-77.3434,01-06-2004,5,38.8,23.6,31.6
39.4489,-77.3434,01-06-2004,10,12.2,2.9,7.4
39.4489,-77.3434,01-06-2004,50,24,16,18.1
39.4489,-77.3434,01-07-2004,5,39.2,27.5,33.7
39.4489,-77.3434,01-07-2004,10,12.2,5.4,8.1
39.4489,-77.3434,01-07-2004,50,20.2,18.3,19.8
39.4489,-77.3434,01-08-2004,5,41.1,24.4,33.3
39.4489,-77.3434,01-08-2004,10,10.2,2.9,6.4
39.4489,-77.3434,01-08-2004,50,21.7,19.4,20.3
39.4489,-77.3434,01-09-2004,5,45.9,17.9,34.3
39.4489,-77.3434,01-09-2004,10,8.6,-1.1,3.9
39.4489,-77.3434,01-09-2004,50,26.3,17.9,22.5
39.4489,-77.3434,01-10-2004,5,20.6,9.4,14.6
39.4489,-77.3434,01-10-2004,10,29.1,-7.3,4.7
39.4489,-77.3434,01-10-2004,50,17.9,12.2,14.8
39.4489,-77.3434,01-11-2004,5,34,7.8,13.6
39.4489,-77.3434,01-11-2004,10,30.3,-9.5,2.3
39.4489,-77.3434,01-11-2004,50,18.7,9,11.8
39.4489,-77.3434,01-12-2004,5,29.9,0.3,6.4
39.4489,-77.3434,01-12-2004,50,15.6,2.9,5.7
39.4489,-77.3434,01-01-2005,5,11,-1.1,2.6
39.4489,-77.3434,01-01-2005,50,6.6,1.6,3.9
39.4489,-77.3434,01-04-2005,5,16.3,5.3,11.5
39.4489,-77.3434,01-04-2005,10,14.8,6.2,11.4
39.4489,-77.3434,01-04-2005,50,35.6,7.9,17.8
39.4489,-77.3434,01-05-2005,5,18.8,8.1,14.1
39.4489,-77.3434,01-05-2005,10,17.5,8.7,13.9
39.4489,-77.3434,01-05-2005,50,37.7,11.1,22.9
39.4489,-77.3434,01-06-2005,5,26.7,14.7,21
39.4489,-77.3434,01-06-2005,10,25.3,15,20.5
39.4489,-77.3434,01-06-2005,50,42.8,14.4,38.8
39.4489,-77.3434,01-10-2005,5,23.2,10.3,17.4
39.4489,-77.3434,01-10-2005,10,22,11.4,17.6
39.4489,-77.3434,01-10-2005,50,36.6,18.1,24.9
39.4489,-77.3434,01-03-2006,10,12.1,2.6,6.5
39.4489,-77.3434,01-05-2006,10,21.3,13.1,15.3
39.4489,-77.3434,01-05-2006,50,36.6,12.8,26.1
39.4489,-77.3434,01-09-2006,10,21.8,16.2,19
40.4804,-81.0606,01-09-2008,10,27.1,15.8,20.3
40.4804,-81.0606,01-10-2008,10,19.1,4,12.4
40.4804,-81.0606,01-03-2009,10,13.3,-0.7,5.1
40.4804,-81.0606,01-04-2009,10,21.4,2.1,10.5
40.4804,-81.0606,01-06-2009,10,29.1,12.2,20.2
